playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Armastor Orbit,8798,'-Drill PuP- AUGER',HV,[Private 1135]          ,128,65,7820.669 4886.96 -4065.923,358.2295 179.716 314.3312,True,False,True,4/20/2020 12:02:34 PM,1627219,'dmytro.cheva',76561198412322587,4/20/2020 12:06:23 PM,1631757,
Armastor Orbit,8798,'-Drill PuP- AUGER',HV,[Private 1135]          ,128,65,3182.809 2011.42 -1634.862,16.14272 199.5233 330.564,True,False,True,4/20/2020 12:02:34 PM,1627219,'dmytro.cheva',76561198412322587,4/20/2020 12:10:40 PM,1636814,
Armastor,8798,'-Drill PuP- AUGER',HV,[Private 1135]          ,128,65,-1597.749 79.86218 -1513.17,352.8655 0.3625978 7.009067,True,False,False,4/20/2020 12:17:54 PM,1645477,'dmytro.cheva',76561198412322587,4/20/2020 12:17:54 PM,1645478,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1597.749 79.86218 -1513.17,352.8655 0.3625978 7.009067,True,False,False,4/20/2020 12:26:11 PM,1655328,'dmytro.cheva',76561198412322587,4/20/2020 12:26:11 PM,1655328,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1597.749 79.86218 -1513.17,352.8655 0.3625978 7.009067,True,False,False,4/20/2020 12:33:04 PM,1661253,'dmytro.cheva',76561198412322587,4/20/2020 12:33:04 PM,1661254,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1597.749 79.86218 -1513.17,352.8655 0.3625978 7.009067,True,False,False,4/20/2020 12:33:11 PM,1661318,'dmytro.cheva',76561198412322587,4/20/2020 12:33:11 PM,1661319,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1597.749 79.86218 -1513.17,352.8655 0.3625978 7.009067,True,False,False,4/20/2020 12:33:23 PM,1661477,'dmytro.cheva',76561198412322587,4/20/2020 12:33:24 PM,1661477,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1596.314 80.78899 -1519.1,355.6768 81.46387 355.9714,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 1:27:44 PM,1698288,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1596.314 80.78899 -1519.1,355.6768 81.46387 355.9714,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 1:27:52 PM,1698367,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1596.314 80.78899 -1519.1,355.6768 81.46387 355.9714,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 1:31:06 PM,1702118,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1596.332 80.99445 -1519.127,355.7253 81.46048 356.0784,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 1:47:12 PM,1718421,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1599.073 81.16383 -1503.333,357.7424 85.33039 0.8124343,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 2:23:07 PM,1758821,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1599.073 81.16383 -1503.333,357.7424 85.33039 0.8124343,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 2:24:56 PM,1760918,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1599.073 81.16383 -1503.333,357.7424 85.33039 0.8124343,True,True,True,4/20/2020 1:20:49 PM,1689993,'dmytro.cheva',76561198412322587,4/20/2020 2:25:05 PM,1761010,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1682.601 1108.409 -1106.595,6.015017 77.86749 302.6378,True,True,True,4/20/2020 2:25:41 PM,1761185,'dmytro.cheva',76561198412322587,4/20/2020 2:26:49 PM,1762550,
Armastor Orbit,8798,'Drill PuP',HV,[Private 1135]          ,128,65,12474.04 2454.923 -15334.32,53.84586 303.1605 282.9008,True,True,True,4/20/2020 2:28:36 PM,1764676,'dmytro.cheva',76561198412322587,4/20/2020 2:31:06 PM,1767675,
Rasbihari Orbit,8798,'Drill PuP',HV,[Private 1135]          ,128,65,3241.813 -2311.613 -999.3027,3.811724 22.85452 319.8998,True,True,True,4/20/2020 2:28:36 PM,1764676,'dmytro.cheva',76561198412322587,4/20/2020 2:34:01 PM,1769198,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-4721.749 684.1882 -1192.535,0.04843899 149.3986 1.559258,True,True,True,4/20/2020 2:28:36 PM,1764676,'dmytro.cheva',76561198412322587,4/20/2020 2:38:50 PM,1774958,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1878.922 93.25967 1580.534,5.900377 3.237592 4.998795,True,True,False,4/20/2020 2:46:43 PM,1784336,'dmytro.cheva',76561198412322587,4/20/2020 2:46:43 PM,1784336,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1929.354 94.27689 1593.287,19.66768 85.5539 1.36937,True,True,False,4/20/2020 2:48:48 PM,1786745,'dmytro.cheva',76561198412322587,4/20/2020 2:48:48 PM,1786745,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1852.778 97.32003 1641.507,20.99335 188.9086 359.3521,True,True,True,4/20/2020 2:59:26 PM,1799421,'dmytro.cheva',76561198412322587,4/20/2020 2:59:26 PM,1799421,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1852.778 97.32003 1641.507,20.99335 188.9086 359.3521,True,True,True,4/20/2020 3:04:56 PM,1799911,'dmytro.cheva',76561198412322587,4/20/2020 3:04:56 PM,1799911,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1852.778 97.32003 1641.507,20.99335 188.9086 359.3521,True,True,True,4/20/2020 3:05:06 PM,1800039,'dmytro.cheva',76561198412322587,4/20/2020 3:05:06 PM,1800040,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1852.778 97.32003 1641.507,20.99335 188.9086 359.3521,True,True,True,4/20/2020 3:05:13 PM,1800076,'dmytro.cheva',76561198412322587,4/20/2020 3:05:13 PM,1800076,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1837.808 143.3601 1626.664,6.122275 184.3348 357.8669,True,True,True,4/20/2020 11:15:32 PM,1802101,'dmytro.cheva',76561198412322587,4/20/2020 11:16:44 PM,1803532,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1805.903 119.2582 1618.206,8.240152 163.5 346.062,True,True,True,4/20/2020 11:28:14 PM,1817200,'dmytro.cheva',76561198412322587,4/20/2020 11:33:31 PM,1823533,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1806.525 119.2686 1617.503,7.80976 154.0694 347.0999,True,True,True,4/20/2020 11:28:14 PM,1817200,'dmytro.cheva',76561198412322587,4/20/2020 11:33:41 PM,1823651,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-2432.238 114.5605 253.8008,3.012533 102.8003 353.4349,True,True,True,4/20/2020 11:54:28 PM,1845883,'dmytro.cheva',76561198412322587,4/20/2020 11:54:28 PM,1845883,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-6206.293 158.5003 1950.968,347.1625 355.0923 17.3874,True,True,True,4/21/2020 12:10:16 AM,1862523,'dmytro.cheva',76561198412322587,4/21/2020 12:10:30 AM,1862800,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-9121.758 78.00006 761.7651,7.483926 80.95646 0.3273612,True,True,True,4/21/2020 12:28:00 AM,1877620,'dmytro.cheva',76561198412322587,4/21/2020 12:28:39 AM,1878394,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-9121.772 77.99806 761.799,7.480388 81.36189 0.3263913,True,True,True,4/21/2020 12:31:11 AM,1878897,'dmytro.cheva',76561198412322587,4/21/2020 12:31:50 AM,1879672,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-10790.23 93.10542 6616.908,3.758374 304.1513 357.1711,True,True,False,4/21/2020 1:19:12 AM,1903989,'dmytro.cheva',76561198412322587,4/21/2020 1:19:12 AM,1903989,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,-1164.459 173.2926 5924.558,0.6867948 7.602357 2.620589,True,True,True,4/21/2020 1:37:38 AM,1924926,'dmytro.cheva',76561198412322587,4/21/2020 1:41:51 AM,1929986,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,972.7596 39.22675 5142.863,346.554 263.6149 2.880572,True,True,True,4/21/2020 1:37:38 AM,1924926,'dmytro.cheva',76561198412322587,4/21/2020 1:47:38 AM,1934761,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,972.7596 39.22675 5142.863,346.554 263.6149 2.880572,True,True,True,4/21/2020 1:48:20 AM,1935524,'dmytro.cheva',76561198412322587,4/21/2020 1:48:50 AM,1936134,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,972.7596 39.22675 5142.863,346.554 263.6149 2.880572,True,True,True,4/21/2020 1:48:20 AM,1935524,'dmytro.cheva',76561198412322587,4/21/2020 1:51:59 AM,1939528,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,972.7596 39.22675 5142.863,346.554 263.6149 2.880572,True,True,True,4/21/2020 1:48:20 AM,1935524,'dmytro.cheva',76561198412322587,4/21/2020 2:02:54 AM,1966842,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,1626.265 71.67344 5410.669,356.8033 342.0102 0.6169784,True,True,True,4/21/2020 2:06:48 AM,1971442,'dmytro.cheva',76561198412322587,4/21/2020 2:08:50 AM,1973887,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,2017.439 70.33709 5167.65,357.2256 30.88979 357.4625,True,True,True,4/21/2020 2:19:59 AM,1987171,'dmytro.cheva',76561198412322587,4/21/2020 2:21:16 AM,1988712,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,128,65,7164.127 17.32275 4938.747,9.764604 74.2356 11.65154,True,True,False,4/21/2020 4:13:49 AM,2110246,'dmytro.cheva',76561198412322587,4/21/2020 4:13:49 AM,2110246,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,134,65,7167.996 15.69503 4946.022,0.07554933 85.37663 0.05891267,True,True,True,4/21/2020 4:32:40 AM,2131246,'dmytro.cheva',76561198412322587,4/21/2020 4:32:41 AM,2131247,
Rasbihari,8798,'Drill PuP',HV,[Private 1135]          ,134,65,6789.296 1101.377 4651.106,318.7262 86.86668 71.77418,True,True,True,4/21/2020 4:38:01 AM,2137575,'dmytro.cheva',76561198412322587,4/21/2020 4:40:34 AM,2140615,
Rasbihari Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1630.189 3835.296 -6604.516,10.08504 51.22026 76.14922,True,True,True,4/21/2020 4:38:01 AM,2137575,'dmytro.cheva',76561198412322587,4/21/2020 4:42:00 AM,2142332,
Rasbihari Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-2372.828 4174.383 -9166.764,326.844 60.24707 304.8358,True,True,True,4/21/2020 4:38:01 AM,2137575,'dmytro.cheva',76561198412322587,4/21/2020 4:45:06 AM,2145948,
Armastor Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-6916.825 6678.063 3796.537,333.8584 334.6424 333.2072,True,True,False,4/21/2020 4:49:54 AM,2151684,'dmytro.cheva',76561198412322587,4/21/2020 4:49:54 AM,2151684,
Armastor Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-6885.937 6663.411 3818.856,356.0445 233.0176 328.8482,True,True,False,4/21/2020 4:55:23 AM,2158179,'dmytro.cheva',76561198412322587,4/21/2020 4:55:23 AM,2158179,
Armastor Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-2827.526 1379.764 4161.075,357.937 336.3862 316.4135,True,True,True,4/21/2020 5:11:15 AM,2172672,'dmytro.cheva',76561198412322587,4/21/2020 5:17:06 AM,2179702,
Armastor Orbit,8798,'Drill PuP',HV,[Private 1135]          ,134,65,2895.775 -2571.648 1355.426,32.70365 192.2912 47.03296,True,True,True,4/21/2020 5:59:24 AM,2230373,'dmytro.cheva',76561198412322587,4/21/2020 6:04:47 AM,2231651,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1623.317 72.16167 -1558.655,345.1813 71.12309 359.9171,True,True,True,4/21/2020 5:59:24 AM,2230373,'dmytro.cheva',76561198412322587,4/21/2020 6:16:23 AM,2245536,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1578.401 81.40007 -1464.767,5.892958 90.69918 11.63799,True,True,True,4/21/2020 5:59:24 AM,2230373,'dmytro.cheva',76561198412322587,4/21/2020 6:28:02 AM,2259426,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1578.401 81.40007 -1464.767,5.892958 90.69918 11.63799,True,False,True,4/21/2020 6:38:05 AM,2271386,'dmytro.cheva',76561198412322587,4/21/2020 7:45:07 AM,2347377,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1578.401 81.40007 -1464.767,5.892958 90.69918 11.63799,True,False,True,4/21/2020 6:38:05 AM,2271386,'dmytro.cheva',76561198412322587,4/21/2020 7:48:13 AM,2351012,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1578.401 81.40007 -1464.767,5.892958 90.69918 11.63799,True,False,True,4/21/2020 6:38:05 AM,2271386,'dmytro.cheva',76561198412322587,4/21/2020 8:32:12 AM,2403415,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1578.401 81.40007 -1464.767,5.892958 90.69918 11.63799,True,False,True,4/21/2020 6:38:05 AM,2271386,'dmytro.cheva',76561198412322587,4/21/2020 8:32:22 AM,2403503,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1587.557 81.9396 -1493.386,358.446 308.1486 4.536815,True,False,True,4/21/2020 6:38:05 AM,2271386,'dmytro.cheva',76561198412322587,4/21/2020 9:12:26 AM,2444502,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 11:45:15 AM,2613960,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 11:45:27 AM,2614072,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 2:29:11 PM,2630312,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 2:29:48 PM,2630788,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 2:29:59 PM,2630899,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,134,65,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 11:42:34 AM,2610746,'dmytro.cheva',76561198412322587,4/21/2020 2:46:27 PM,2649327,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1576.017 82.5319 -1482.545,1.146376 349.4653 0.2597186,True,False,True,4/21/2020 2:50:12 PM,2653738,'dmytro.cheva',76561198412322587,4/21/2020 2:50:19 PM,2653869,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1575.628 82.422 -1481.197,1.345474 80.24509 0.3123287,True,True,True,4/21/2020 3:03:03 PM,2668204,'dmytro.cheva',76561198412322587,4/21/2020 3:04:00 PM,2669326,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1575.628 82.422 -1481.197,1.345474 80.24509 0.3123287,True,True,True,4/21/2020 3:03:03 PM,2668204,'dmytro.cheva',76561198412322587,4/21/2020 3:04:09 PM,2669421,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1575.628 82.422 -1481.197,1.342453 80.24326 0.3007845,True,False,True,4/21/2020 3:07:53 PM,2672232,'dmytro.cheva',76561198412322587,4/21/2020 3:13:22 PM,2678810,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1575.628 82.422 -1481.197,1.342453 80.24326 0.3007845,True,False,True,4/21/2020 3:07:53 PM,2672232,'dmytro.cheva',76561198412322587,4/21/2020 3:13:30 PM,2678860,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1627.493 91.50229 -1472.246,12.89326 261.0535 1.968003,True,False,True,4/21/2020 3:15:11 PM,2680799,'dmytro.cheva',76561198412322587,4/21/2020 3:21:26 PM,2688281,
Armastor,8798,'Drill PuP',HV,[Private 1135]          ,133,64,-1627.391 91.44826 -1473.066,12.93012 260.5206 1.843477,True,False,True,4/21/2020 3:59:36 PM,2731499,'dmytro.cheva',76561198412322587,4/21/2020 4:01:01 PM,2733212,
