playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1044,82,-296.6249 1083.034 694.9811,278.2577 296.633 356.8215,True,True,False,4/12/2020 11:44:44 PM,433973,'dmytro.cheva',76561198412322587,4/12/2020 11:44:44 PM,433974,
Lelotud Orbit,3623,'Merc-MX5E',SV,[Private 1136]          ,1044,82,-8155.201 8583.52 -7728.574,342.2576 243.5992 50.61433,True,True,False,4/12/2020 11:49:22 PM,439543,'dmytro.cheva',76561198412322587,4/12/2020 11:49:22 PM,439544,
Lelotud Moon,3623,'Merc-MX5E',SV,[Private 1136]          ,1044,82,2078.408 1084.468 -695.2326,307.4967 109.2317 309.7615,True,True,False,4/13/2020 12:37:30 AM,497299,'dmytro.cheva',76561198412322587,4/13/2020 12:37:30 AM,497300,
Lelotud Orbit,3623,'Merc-MX5E',SV,[Private 1136]          ,1044,82,5861.447 -1191 7067.818,0 0.8029307 0,True,True,False,4/13/2020 1:10:01 AM,536317,'dmytro.cheva',76561198412322587,4/13/2020 1:10:21 AM,536726,
Lelotud Orbit,3623,'Merc-MX5E',SV,[Private 1136]          ,1044,82,3067.714 -321.449 2709.774,337.9243 211.0402 297.1323,True,True,False,4/13/2020 5:16:25 AM,542349,'dmytro.cheva',76561198412322587,4/13/2020 5:16:25 AM,542349,
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1046,84,-294.2099 59.44296 636.2733,3.722834 353.3256 0.5094832,True,False,False,4/13/2020 5:41:22 AM,572284,'dmytro.cheva',76561198412322587,4/13/2020 5:41:22 AM,572284,
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1046,84,-254.0161 80.00236 588.8259,0.001157022 185.8267 -0.0006825,True,True,True,4/13/2020 8:44:35 AM,650182,'dmytro.cheva',76561198412322587,4/13/2020 8:45:42 AM,651514,
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1046,84,-256.3066 63.99886 589.2709,-0.000781964 179.8057 0.001774338,True,False,True,4/13/2020 8:49:44 AM,656273,'dmytro.cheva',76561198412322587,4/13/2020 9:05:10 AM,674798,
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1046,84,-256.3066 63.99886 589.2709,-0.000781964 179.8057 0.001774338,True,False,True,4/13/2020 8:49:44 AM,656273,'dmytro.cheva',76561198412322587,4/13/2020 9:08:44 AM,675218,
Lelotud,3623,'Merc-MX5E',SV,[Private 1136]          ,1046,84,-256.3066 63.99886 589.2709,-0.000781964 179.8057 0.001774338,True,False,True,4/13/2020 9:09:45 AM,676367,'dmytro.cheva',76561198412322587,4/13/2020 9:11:38 AM,678618,
