playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 8:50:18 PM,2374483,'dmytro.cheva',76561198412322587,4/14/2020 8:53:03 PM,2377780,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/14/2020 9:43:17 PM,2433342,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/14/2020 10:38:51 PM,2489631,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/14/2020 11:10:08 PM,2525749,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/15/2020 2:42:07 AM,2765466,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/15/2020 3:19:41 AM,2810471,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/15/2020 3:22:09 AM,2813348,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/14/2020 9:39:51 PM,2429227,'dmytro.cheva',76561198412322587,4/15/2020 3:30:20 AM,2814905,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/15/2020 3:48:15 AM,2836354,'dmytro.cheva',76561198412322587,4/15/2020 4:24:16 AM,2879571,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/15/2020 3:48:15 AM,2836354,'dmytro.cheva',76561198412322587,4/15/2020 4:59:36 AM,2921896,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/15/2020 3:48:15 AM,2836354,'dmytro.cheva',76561198412322587,4/15/2020 8:21:19 AM,3141961,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-263.6984 80.00024 601.5912,4.371359E-05 180.4232 0.002427797,True,False,True,4/15/2020 8:31:25 AM,3154029,'dmytro.cheva',76561198412322587,4/15/2020 8:45:41 AM,3281061,
Lelotud,9976,'Che Warper',SV,[Private 1136]          ,450,98,-274.4049 77.80314 594.496,333.4368 90.72552 359.6776,True,False,True,4/15/2020 9:02:47 AM,3301529,'dmytro.cheva',76561198412322587,4/15/2020 9:33:14 AM,3338055,
